Price,Close,High,Low,Open,Volume
Ticker,XLV,XLV,XLV,XLV,XLV
Date,,,,,
1998-12-22,16.789867401123047,16.810828533958407,16.64313947127553,16.64313947127553,5700
1998-12-23,17.167171478271484,17.167171478271484,16.894676692902095,16.894676692902095,18100
1998-12-24,17.271970748901367,17.271970748901367,17.114762277279084,17.188126230702817,4900
1998-12-28,17.02043914794922,17.27197273141645,17.02043914794922,17.219569901527443,15500
1998-12-29,17.39773178100586,17.39773178100586,17.020431573706936,17.020431573706936,5300
1998-12-30,17.251020431518555,17.460631858389984,17.251020431518555,17.439670715702842,17300
1998-12-31,17.439664840698242,17.439664840698242,17.27197575569153,17.313898026943207,6600
1999-01-04,17.39773178100586,17.691187497793912,17.29292616786727,17.60734300728304,249200
1999-01-05,17.67023468017578,17.67023468017578,17.439662222901838,17.439662222901838,4400
1999-01-06,17.963693618774414,17.963693618774414,17.75408225799525,17.796004530151084,38500
1999-01-07,17.879846572875977,17.9008077060212,17.67023524142374,17.796002040295082,15900
1999-01-08,18.09993553161621,18.09993553161621,17.921765928815123,17.921765928815123,24400
1999-01-11,18.141862869262695,18.27811025071874,17.984654352198028,18.08946003024114,7700
1999-01-12,18.06849479675293,18.278106105299948,18.04753366589823,18.194261581881143,270700
1999-01-13,17.90081214904785,18.02657897913484,17.292939136960747,17.292939136960747,7100
1999-01-14,17.754079818725586,18.016093983700877,17.69119641913152,17.96369115070582,12200
1999-01-15,17.995128631591797,18.04753145230115,17.816959041179995,17.816959041179995,7700
1999-01-19,18.50867462158203,18.550596874405546,18.194257725405667,18.299063357464455,22700
1999-01-20,18.613487243652344,18.86502085505305,18.508681572235382,18.613487243652344,25800
1999-01-21,17.963693618774414,18.571566565033994,17.92177134661858,18.571566565033994,23200
1999-01-22,17.89033317565918,18.026580587073102,17.7121634838102,17.837930325115362,67100
1999-01-25,18.037052154541016,18.047532719418726,17.90080481113077,17.90080481113077,495300
1999-01-26,18.120899200439453,18.13137976677863,17.890326740977528,18.06849636874356,187400
1999-01-27,17.942737579345703,18.173310141697108,17.942737579345703,18.173310141697108,6800
1999-01-28,18.27810287475586,18.340986256205706,18.110413857556264,18.110413857556264,25800
1999-01-29,18.27810287475586,18.29906400190581,18.047530476106417,18.29906400190581,13800
1999-02-01,18.382904052734375,18.424826296868318,18.2152150761986,18.3619429306674,34000
1999-02-02,18.110414505004883,18.14185619685385,17.85888097021315,18.089453377105574,141700
1999-02-03,18.456274032592773,18.456274032592773,18.068493147183386,18.068493147183386,38900
1999-02-04,18.320030212402344,18.403874744266886,18.19426341460553,18.34099134536848,7400
1999-02-05,18.110414505004883,18.320025783997995,17.984647737609016,18.320025783997995,16900
1999-02-08,18.09993553161621,18.19426061545208,18.026571577521644,18.19426061545208,6500
1999-02-09,17.775033950805664,18.17329532470343,17.775033950805664,18.152334199761444,220800
1999-02-10,17.816965103149414,17.816965103149414,17.565431478163777,17.649276019825656,17800
1999-02-11,18.299074172973633,18.299074172973633,17.69120114775458,17.75408456415655,5300
1999-02-12,18.02657699584961,18.19426608418309,17.92177131564118,18.19426608418309,8400
1999-02-16,18.19426727294922,18.32003409741661,18.11042272330429,18.11042272330429,18500
1999-02-17,18.0056209564209,18.278115802094323,17.984659814446022,18.152348950245052,12900
1999-02-18,18.236190795898438,18.246671365321365,17.95321542147932,18.068501685131555,11500
1999-02-19,18.288593292236328,18.36195727678971,18.236190446126766,18.236190446126766,13900
1999-02-22,18.676376342773438,18.686856913111694,18.32003695127271,18.361959232625736,17800
1999-02-23,18.644926071166992,18.718290029850618,18.445795326168582,18.718290029850618,15000
1999-02-24,18.42483901977539,18.770697772706328,18.42483901977539,18.697333794811886,28000
1999-02-25,18.246652603149414,18.34097763096581,18.026560871577825,18.34097763096581,98900
1999-02-26,18.299074172973633,18.351477019975277,18.03705993796542,18.32003531177429,10800
1999-03-01,18.26761817932129,18.27809874052572,18.047526394028264,18.25713761811686,8800
1999-03-02,18.25714683532715,18.540122130708223,18.1418606038756,18.382913633274292,11500
1999-03-03,18.141862869262695,18.320032521935985,18.11042116584976,18.320032521935985,13100
1999-03-04,18.466754913330078,18.466754913330078,18.267624184979756,18.403871525429977,10400
1999-03-05,18.88597869873047,18.92790095999291,18.676367392418253,18.73925078431192,25400
1999-03-08,18.906936645507812,18.906936645507812,18.739247628696212,18.844053264203463,62700
1999-03-09,18.76021385192871,18.94886404708777,18.655408187951455,18.676369320746907,12200
1999-03-10,18.927898406982422,18.927898406982422,18.63444261772688,18.739248256746716,10700
1999-03-11,19.053665161132812,19.158470800082938,18.927898394392663,18.927898394392663,23600
1999-03-12,18.948869705200195,19.221364512907723,18.948869705200195,19.13751995669002,24600
1999-03-15,19.01174545288086,19.147992801771405,18.927900930486675,19.074628844676496,144800
1999-03-16,18.969816207885742,19.07462182229395,18.93837452356328,19.07462182229395,9100
1999-03-17,18.865018844604492,19.022227334976197,18.79165488243103,18.906941108703613,2700
1999-03-18,19.127033233642578,19.127033233642578,18.76021341820286,18.76021341820286,9500
1999-03-19,19.04319190979004,19.221361564422086,18.969827934353315,19.13751702106583,6900
1999-03-22,18.990785598754883,19.179435786821983,18.969824466747426,18.990785598754883,40900
1999-03-23,18.466754913330078,18.948860887230865,18.403871525429977,18.948860887230865,15400
1999-03-24,18.55060386657715,18.55060386657715,18.340992523451984,18.42483706070205,12800
1999-03-25,18.865018844604492,18.865018844604492,18.613485260009767,18.71829092025757,9700
1999-03-26,18.718292236328125,18.80213677042142,18.676369969281478,18.72877280308979,6600
1999-03-29,18.948869705200195,19.00127255283626,18.739258314655945,18.739258314655945,8100
1999-03-30,18.88597869873047,19.022226047833406,18.844056437468026,18.92790095999291,37300
1999-03-31,18.78118133544922,18.948870454515728,18.78118133544922,18.948870454515728,6300
1999-04-01,18.78118133544922,18.833584185157502,18.550608796732767,18.78118133544922,22500
1999-04-05,19.200401306152344,19.28424585334078,19.07463448536969,19.07463448536969,12400
