Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Sun_Deg,Moon_Deg,Mercury_Deg,Venus_Deg,Mars_Deg,Jupiter_Deg,Jup_Debilitated,Saturn_Deg,Sat_Debilitated,Uranus_Deg,Neptune_Deg,Pluto_Deg,True_Node_Deg,Lilith_Deg,Ketu_Deg,Sun_Speed,Moon_Speed,Mercury_Speed,Venus_Speed,Mars_Speed,Jupiter_Speed,Saturn_Speed,Uranus_Speed,Neptune_Speed,Pluto_Speed,True_Node_Speed,Lilith_Speed,Ketu_Speed
2007-11-02,21.47210693359375,Mars,Venus,1.05,24,9,195.71040142304898,113.00988388470526,179.41787432185038,149.3237744534262,77.37878915645507,235.93530382605684,0,132.6369449932805,0,321.006086823711,295.2804245139968,243.1345749153325,310.89300402299256,198.80799565060826,130.89300402299256,1.0008807426148947,12.804772025350013,0.10088352671593306,1.032397125148619,0.16685684399334003,0.1984029851115191,0.07905625271435722,-0.01789307368032119,0.0008779287303284033,0.02719664681324966,0.006938070157941855,-0.10833482315114874,0
2007-11-05,21.29941749572754,Mars,Venus,1.05,26,12,198.71569990983645,150.129034702679,180.49701741945452,152.4491232571044,77.82560451803859,236.5358656558739,0,132.86798300808542,0,320.9557917926296,295.2856166341353,243.21784553271556,310.8673275225019,198.46898662744763,130.8673275225019,1.0026305576943704,12.052916591371982,0.5993652942025532,1.050850631698932,0.13069035504690724,0.20193500811327292,0.07493931695775187,-0.015623775468181673,0.0025855245955047155,0.028307630249022914,-0.05114552622827332,-0.11660870021198974,0
2007-11-06,22.009979248046875,Mars,Venus,1.05,27,13,199.7186109138511,162.12004111637958,181.16685811967017,153.5028671525345,77.9500688274891,236.73836761240008,0,132.9422183025655,0,320.9405539386968,295.28848782420613,243.24633278093808,310.79266860530805,198.3516688951264,130.79266860530805,1.003186065305205,11.93845671749065,0.7378276986092943,1.0565991134114907,0.11820479723774074,0.20306390021043735,0.0735279379569627,-0.014850504516516623,0.003156989951319352,0.02866542830543632,-0.09910325107149288,-0.11789576600103556,0
2007-11-07,21.104097366333008,Mars,Venus,1.05,28,14,200.72206938735445,174.02291174600668,181.96776100329004,154.56226472293895,78.06194525730548,236.9419860046086,0,133.01503270784792,0,320.92609330480207,295.29193084965976,243.27517454257224,310.6687323730217,198.23345298593637,130.66873237302173,1.0037251309456472,11.87464543835671,0.8615120791562967,1.0621592781696314,0.10551592367577864,0.20416781687801103,0.07209758490354744,-0.014069412564723837,0.0037291495716911946,0.0290166214610407,-0.14830942076041365,-0.11840174589983489,0
2007-11-08,21.47210693359375,Mars,Venus,1.05,29,14,201.7260583090813,185.8823976724837,182.88509601002932,155.62713140253123,78.16103446940262,237.1466956669599,0,133.0864074065005,0,320.9124175244122,295.29594626539887,243.30436412421372,310.4980080189567,198.11512797252115,130.49800801895668,1.0042466153534608,11.84988438262685,0.9707910978924369,1.067538601971801,0.09263182693262065,0.2052463776459907,0.07064860616730137,-0.013280868281231794,0.004301710254625661,0.0293610253089068,-0.19154475325471185,-0.11811226036171601,0
2007-11-09,21.07578468322754,Mars,Venus,1.05,30,15,202.73055960212483,197.73250814811166,183.90480887774186,156.69729002406226,78.24714568537078,237.3524710857343,0,133.15632396482155,0,320.89953383129085,295.30053435144737,243.3338946479565,310.2897050961869,197.9974926489871,130.28970509618688,1.004749556457407,11.854550469974024,1.066418165669104,1.0727444252896894,0.07956155285625677,0.20629927553015037,0.06918139327028464,-0.012485302347888423,0.004874428200019084,0.029698469845562587,-0.22245453000378207,-0.11702237111851335,0
2007-11-12,20.056671142578125,Mars,Venus,1.05,3,18,205.74694692304715,233.46993548276083,187.45195191107607,159.93785637466044,78.42585179882576,237.97593246969663,0,133.35714720503023,0,320.8657013047789,295.31773324857954,243.42446060530918,309.6008783353333,197.65665230089232,129.60087833533328,1.0061426262141229,12.004238757955559,1.281913753751871,1.0873948372488338,0.03933784920066905,0.20930140250287785,0.06467516996174033,-0.010060760530869767,0.006590593555896643,0.030667415003067983,-0.20998392550576297,-0.10905006648487806,0
2007-11-13,20.76439094543457,Mars,Venus,3.55,4,19,206.75330620461412,245.52293372091293,188.76053783998685,161.02755872633617,78.45834676455202,238.18571053877906,0,133.42105616652398,0,320.856049739729,295.3246092006688,243.45528288575613,309.40838221085045,197.54961422036575,129.40838221085045,1.0065688785374787,12.107600602427455,1.3338065757153983,1.091980727783181,0.025630865367538228,0.2102494687660389,0.06314003038189696,-0.009241492550686346,0.0071610394596718354,0.03097548247226289,-0.17250989697468813,-0.1049066354121822,0
2007-11-14,20.733259201049805,Mars,Venus,1.05,5,20,207.76008279757315,257.69853888651164,190.1168859906839,162.12177805320795,78.47706931535703,238.3964234972447,0,133.48342213714983,0,320.8472198554281,295.332054992222,243.4864094195631,309.2599708365568,197.44706345687595,129.25997083655682,1.0069772612393906,12.251250818108085,1.3776187547084575,1.0964300177803128,0.011795262209034952,0.21117119169139623,0.06158930592533453,-0.008417487850877871,0.007730222949373495,0.03127590065518317,-0.12276945862576588,-0.10008317661493746,0
2007-11-15,20.042530059814453,Mars,Venus,1.05,6,21,208.76725937967942,270.0425208206494,191.5134403713281,163.22038132968265,78.48189753896426,238.6080450482322,0,133.54422982886004,0,320.83921616533064,295.340069216332,243.5178325238462,309.16395128349575,197.34965609812303,129.16395128349575,1.007368939394558,12.4461665322156,1.4143854519342882,1.1007498451264843,-0.002155428734799742,0.21206667515622638,0.060023582972306914,-0.00758919272060917,0.008297866439396912,0.03156860400244816,-0.06985580482374977,-0.09462865353497944,0
2007-11-16,20.569061279296875,Mars,Venus,1.05,7,22,209.77481993432707,282.61125291908667,192.94363606165223,164.3232426322086,78.47272347880536,238.82054902909013,0,133.60346455742103,0,320.83204270096576,295.34865020315647,243.54954443916682,309.1167400448086,197.25799611518661,129.11674004480858,1.0077453659544915,12.702116034780119,1.4450522051036545,1.1049472958217592,-0.016206818837307867,0.21293608315310616,0.05844348111730878,-0.006757126460510914,0.008863695226296639,0.03185351338339118,-0.027410002456790712,-0.08859818238318527,0
2007-11-19,20.22653007507324,Mars,Venus,1.05,10,25,212.79967383839517,322.30901366103006,197.3833358822793,167.65622365665502,78.3603301234274,239.4630977591071,0,133.7715935658001,0,320.8155367051228,295.37777317367176,243.64633476835186,309.09681660031015,197.0226591233165,129.09681660031015,1.0088058246002607,13.848669664366442,1.5085008590852702,1.1168784851049378,-0.05881543461081646,0.2153911394611861,0.05362331254184889,-0.004243007096712291,0.01054788848668986,0.03266118702634639,-0.014151603201173873,-0.06765846249322545,0
2007-11-20,20.877626419067383,Mars,Venus,1.05,11,26,213.80865298188704,336.38672531133875,198.89902106695388,168.7750030818855,78.29436395657915,239.6788759155105,0,133.82440219367888,0,320.81171477496014,295.38859946964254,243.67912361068485,309.0660851823614,196.95883415504088,129.0660851823614,1.0091478754499439,14.306741135859376,1.5223672012110974,1.120659924104639,-0.07312130616784336,0.2161603621512556,0.051991980012438904,-0.0034005809136985195,0.011104106797424742,0.03291479515529011,-0.05123767511297116,-0.0599413177355071,0
2007-11-21,20.4246826171875,Mars,Venus,1.05,12,27,214.81797473216395,350.9142846501607,200.4271689196842,169.89752023147003,78.21407586688959,239.89541167033292,0,133.8755736833712,0,320.80873607627325,295.3999805967285,243.71216221801546,308.98886055218577,196.90286296073242,128.98886055218577,1.0094920473572115,14.739322039330421,1.5335059913158093,1.1243549475785148,-0.08745737378194011,0.21690652548162045,0.050349091048223216,-0.0025566256189802424,0.011657514132093223,0.03316074435079246,-0.10418112355127544,-0.05196150208645755,0
2007-11-23,20.96254539489746,Mars,Venus,3.55,14,2,216.8376699461081,21.041516124193784,203.5112587706358,172.1534363933491,78.01044498362545,240.33066727962,0,133.97295945012928,0,320.8053137799505,295.4243959282097,243.7789585812167,308.69615005780895,196.81535098159057,128.69615005780895,1.0102070572723372,15.292366800322034,1.549307839535559,1.1315032200631099,-0.1161781011306372,0.2183344374117247,0.04702899896870815,-0.0008649384750140695,0.012755790683240937,0.033630334644373774,-0.17498127544106173,-0.0354534632171669,0
2007-11-26,20.23784828186035,Mars,Venus,3.55,18,5,219.87003480697655,66.57696250819129,208.1805329910355,175.56332412545936,77.59731903354822,240.9887075842723,0,134.10646888568473,0,320.80653617418085,295.4651100493061,243.88084218831827,308.1395339879811,196.74695002421464,128.1395339879811,1.0113889415306323,14.79314667981788,1.5617693042205543,1.1416262050287453,-0.15919739148577322,0.22033015083383212,0.04195837238509753,0.0016818487185826035,0.01438298431196116,0.03428111094916346,-0.17070808573694862,-0.010114508669744367,0
2007-11-27,20.01421546936035,Mars,Venus,3.55,19,7,220.8816344314411,81.1480567179702,209.7434479786717,176.70656195150616,77.43099042726097,241.20935366853413,0,134.14757024273155,0,320.80864382269107,295.47976200607746,243.91522549754615,307.991806994306,196.7410517629689,127.99180699430599,1.0118089802539838,14.335389423109559,1.5639297592219135,1.1448291052594024,-0.173445159765141,0.22095801194656356,0.04024213051310872,0.0025336627088684656,0.014920370185669534,0.034483909320746735,-0.12121213581685131,-0.0016910591946147867,0
2007-11-28,20.509620666503903,Mars,Venus,3.55,20,8,221.89365763822914,95.23096377807722,211.30816895428623,177.85295693182127,77.25045800371717,241.43061806858094,0,134.18694862808832,0,320.811604063558,295.4949501207057,243.94980801125885,307.89902552800515,196.74354489021326,127.89902552800515,1.0122354508182834,13.82731384615715,1.5654082624315822,1.147940037511908,-0.18759930246479165,0.2215666729793555,0.03851242347386319,0.0033870194758813697,0.015455292227122943,0.03467948964586051,-0.06581619110767711,0.006663370108996343,0
2007-11-29,20.736083984375,Mars,Venus,3.55,21,9,222.90610834274503,108.80524673641989,212.87408993259766,179.00241579735925,77.05583321010222,241.65248123364506,0,134.22459055665158,0,320.8154184012953,295.51067185204505,243.98458241344,307.85457739576356,196.75434691241406,127.85457739576356,1.0126632618695133,13.326588451996695,1.5663528397045126,1.1509566475998891,-0.2016234841323253,0.22215540946097193,0.03676926638824866,0.004241834185652155,0.015987563741680824,0.03486764884474063,-0.026500989456464712,0.014922729101804899,0
2007-11-30,20.798364639282227,Mars,Venus,3.55,22,10,223.91898548105408,121.90082703312453,214.44074195941647,180.15484367661884,76.84726568423781,241.87492284089626,0,134.26048272838176,0,320.82008820196427,295.5269245134798,244.019541186118,307.8401113673852,196.77335185724667,127.84011136738519,1.0130876395012542,12.875455816612286,1.5668901724121267,1.1538780845374224,-0.21547790995854588,0.22272342439725928,0.03501298948161481,0.005097911714444528,0.016517114727537065,0.03504818676979925,-0.0050133581520103885,0.02306609595842085,0
2007-12-03,20.877626419067383,Mars,Venus,3.55,25,12,226.96010298227705,159.02890389277127,219.14205740332758,183.62899736976115,76.14002514591284,242.545503705286,0,134.35753455093382,0,320.8392400688957,295.5788380199374,244.12544544642878,307.80722008522514,196.87827544468928,127.80722008522514,1.014303577111958,12.006283627103771,1.5670689766431483,1.1620811135348006,-0.2555995298053322,0.22429597240304608,0.029670752572948853,0.007670651116571636,0.01808667615791811,0.035542056508565074,-0.04812327190911165,0.046661114686564746,0
2007-12-04,20.665319442749023,Mars,Venus,3.55,26,13,227.9745979668811,170.96782141240539,220.70905419088888,184.79236515711216,75.87801983072389,242.77004128012936,0,134.38630462492154,0,320.8473397419053,295.597183139246,244.1610625005695,307.73520397207335,196.92872959813604,127.73520397207335,1.0146810832994828,11.884146793774624,1.5669182809669608,1.1646348140426896,-0.2683485034920127,0.22477441839757933,0.027867751961913573,0.008528576034580165,0.0186027381445534,0.03569020395332097,-0.09722501903221165,0.05422037871432131,0
2007-12-05,21.121078491210938,Mars,Venus,3.55,27,14,228.98946205923008,182.82060466922272,222.2758958045296,185.958243126864,75.60345455108917,242.99504552538497,0,134.41326667606836,0,320.8562971519874,295.616042346354,244.19682347334472,307.611956299339,196.98666345460646,127.611956299339,1.0150413925325048,11.831950438654884,1.5667676833053068,1.1671018920577556,-0.28071212224098574,0.22522924712287085,0.026054845425388294,0.009386050447806564,0.019114808963931737,0.03582986786708503,-0.14889495968581565,0.06162023130432897,0
2007-12-06,21.698575973510746,Mars,Venus,3.55,28,15,230.0046772192805,194.6506834403215,223.84260762183223,187.12654575293945,75.31673665032845,243.22049262412554,0,134.43841114864097,0,320.86611167551024,295.6354115515174,244.23271982131774,307.4396106668938,197.05191698693008,127.43961066689383,1.0153828119147565,11.836451229097898,1.5666663958515867,1.1694845416010724,-0.29264640259115854,0.22566006493685856,0.024232743801212646,0.010242727474263122,0.019622677541293935,0.035960932369455516,-0.19394856909187463,0.06885966068137774,0
2007-12-07,21.565523147583008,Mars,Venus,3.55,28,16,231.0202237713543,206.50785852406653,225.4092602646151,188.2971897316366,75.01831747243138,243.4463583860396,0,134.46172926746112,0,320.87678230780375,295.6552864289054,244.26874288241999,307.2289218611309,197.1243296397292,127.22892186113091,1.015703772031395,11.883923136180245,1.566655854235696,1.1717850060277106,-0.3041073574690614,0.2260665168357237,0.02240228063491446,0.01109818811552163,0.020126081463505696,0.03608327320458452,-0.22441397410316966,0.07593854050892473,0
2007-12-10,21.783510208129883,Mars,Venus,3.55,1,19,234.06863399882155,242.55425536492035,230.11010575829948,191.82237325203903,74.05801770238739,244.12622086319078,0,134.52065051883875,0,320.91391489887013,295.7178982142236,244.3774840267821,306.5385476568025,197.38291974517344,126.5385476568025,1.0165313252383994,12.173751515581687,1.5674908024651317,1.1782192505273525,-0.33522069149515205,0.22713668602633924,0.016869508164140564,0.013653399541730055,0.0216072752021569,0.036396902608882134,-0.211962257190656,0.09621415935365112,0
2007-12-11,21.24563789367676,Mars,Venus,3.55,2,20,235.0852833566513,254.79041219717377,231.67790402747715,193.0016001384454,73.71816846797726,244.35351325682277,0,134.5365928663122,0,320.9279919220835,295.73974768287513,244.41392515877263,306.34303357217044,197.48236600686212,126.34303357217044,1.0167596354075747,12.301094781893507,1.5681397433043447,1.180218271151536,-0.34436611087214686,0.22744304038647392,0.015014652388978656,0.014499987898829501,0.022090492461944,0.03648337364732371,-0.1762903924232295,0.10265092221133755,0
2007-12-12,21.93920516967773,Mars,Venus,3.55,3,21,236.10214910877966,267.1622900637785,233.2464578214817,194.1827921629488,73.36950847527338,244.5810993510717,0,134.5506784440766,0,320.94291391958944,295.7620775686448,244.4504482008505,306.19062871015507,197.58816737892033,126.19062871015507,1.0169639771943995,12.446189416803533,1.5690043940784588,1.1821501520224025,-0.35283646308818795,0.22772410103415025,0.013156142249577518,0.015343271372590976,0.022568040672034464,0.0365607151159072,-0.12679354933644726,0.10892391557427662,0
2007-12-13,21.99298858642578,Mars,Venus,3.55,4,21,237.119207505989,279.6911708724442,234.8159895727125,195.36588401553337,73.0127295388145,244.80895388992602,0,134.5629041254209,0,320.9586773786484,295.7848821174732,244.48704400436557,306.09067223657684,197.7001586059281,126.09067223657684,1.0171448575086708,12.616579088764613,1.5700976764210373,1.184018626841839,-0.3605988101877824,0.22797995561531995,0.01129502876467505,0.016182838250018997,0.02303974983144461,0.036628890703226155,-0.07363654357514172,0.11502991364638945,0
2007-12-14,21.64196014404297,Mars,Venus,3.55,5,22,238.13643552397997,292.4069668809048,236.38673320976577,196.55081424321116,72.64855467174516,245.0370517551347,0,134.57326780730563,0,320.97527836825225,295.80815536638175,244.5237033931833,306.0403198365517,197.8181706587582,126.0403198365517,1.017303253792789,12.821574459920729,1.5714297855622568,1.1858276424618965,-0.3676237685962649,0.22821079647202774,0.009432319868012802,0.017018240159640853,0.02350539843180659,0.036687884585071766,-0.029417976575708358,0.12096473766354073,0
2007-12-17,21.25414276123047,Mars,Venus,3.55,8,25,241.18892920515455,332.0904348223691,241.10869692878202,200.11608434811623,71.51926815841186,245.72255903363677,0,134.59318104491928,0,321.03006102942106,295.8807248575952,244.6339713664831,306.04004267338547,198.20656710105064,126.04004267338547,1.0176621381998243,13.70021892593234,1.5769204598415285,1.190942334087213,-0.3840458242925236,0.2287575627021865,0.0038446641010523746,0.019495655412434733,0.02486420275759216,0.03680998936075431,0.001294419420701238,0.13768814807343105,0
2007-12-18,21.457956314086918,Mars,Venus,3.55,9,26,242.2066399757371,345.9706299748658,242.6867556321172,201.30784052878985,71.13321755049843,245.95138697129056,0,134.59609570728713,0,321.0499647710706,295.9058096989789,244.67079368747068,306.02772915641214,198.34686917518874,126.02772915641214,1.0177531689255537,14.062305302432433,1.5792370703283203,1.192559141915202,-0.3879182819977493,0.22889390645861837,0.0019852769191896465,0.020310665475744533,0.025304019343812784,0.036832744464481953,-0.029448919806460742,0.14288261757140625,0
2007-12-19,21.66460609436035,Mars,Venus,3.55,10,1,243.22443775915113,0.213792757345545,244.26725233731858,202.50119512307572,70.74370054512292,246.18034084875637,0,134.59715231740893,0,321.070680642543,295.93133102141155,244.70763445530892,305.9762581018731,198.49226650172184,125.9762581018731,1.0178370376294248,14.419950660606277,1.5817973018410412,1.1941399484868738,-0.3909783878748421,0.2290098578538962,0.00012865906660870907,0.021119873653253577,0.025737179673364773,0.03684695339179063,-0.07448531661561919,0.1478777707130027,0
2007-12-20,21.93920516967773,Mars,Venus,7.05,11,2,244.24231791369422,14.795010696458199,245.8504300021591,203.69611424963895,70.35152954074589,246.40940192004967,0,134.5963538774316,0,321.0922027564851,295.95728218150845,244.7444853196806,305.88015089194556,198.642557307364,125.88015089194556,1.0179189013606766,14.73051589342087,1.5845973688171582,1.195688850443893,-0.39322680483409134,0.22910930051307682,-0.0017247688411030496,0.021923144762445102,0.02616372002102742,0.03685302158875289,-0.11550776594655789,0.15266888144447327,0
2007-12-21,22.50655937194824,Mars,Venus,7.05,13,3,245.26028099860653,29.64302498850121,247.43652238539974,204.89256766421104,69.95751426779034,246.63855877050446,0,134.59370370841538,0,321.11452515283605,295.98365659346763,244.78133833838405,305.7507514281353,198.79753579466646,125.75075142813529,1.0180038977602546,14.94556997792781,1.5876243859396617,1.1972089453862316,-0.39466794767959507,0.2292057322061612,-0.0035747862529238133,0.022720440124246493,0.02658369904641955,0.0368513178048295,-0.14047845603674008,0.1572526714856935,0
2007-12-24,22.60871696472168,Mars,Venus,3.55,16,6,248.31474017740956,74.46646954562054,252.2143783163971,208.4908569488449,68.77240881036508,247.32604929215955,0,134.57467684849158,0,321.18623542317687,296.0652553365666,244.89183389873807,305.2993387766924,199.2885099030984,125.29933877669242,1.0183155551777863,14.699908039522485,1.5978766833163187,1.2016038734775263,-0.3942150270599625,0.22934268864562427,-0.009104654322995002,0.025077726947356004,0.027805851171084712,0.03680041935127764,-0.13922745391716054,0.16975024562973845,0
2007-12-26,22.86131858825684,Mars,Venus,3.55,18,8,250.3516309100899,103.11267839868124,255.41759109382144,210.8968657208162,67.98768271712676,247.78462510000315,0,134.55279481524295,0,321.2379388286884,296.1216556622054,244.96536720342513,305.0991399855721,199.63545374464567,125.0991399855721,1.018577801183592,13.895550135072112,1.6053937742577928,1.204376760415952,-0.3899903956042458,0.22924821396125383,-0.012774828167072245,0.02662190165271487,0.028590148019536857,0.03672707557274217,-0.05557284525151666,0.17706126352598714,0
2007-12-27,22.620065689086918,Mars,Venus,3.55,19,9,251.3702799538277,116.77582754660676,257.02490155058206,212.10191262478412,67.59926539452309,248.01385108512267,0,134.53910478903742,0,321.264943332576,296.1504379744398,245.00207071158454,305.06355912533826,199.81421418578503,125.06355912533826,1.0187179331473888,13.430868608100662,1.6092292985612329,1.205706034496447,-0.3867141495063783,0.22920031811600966,-0.014604259106341631,0.027385982452405058,0.028973136203910746,0.03667813647588113,-0.01761461251177374,0.1804281558237925,0
2007-12-28,22.81023406982422,Mars,Venus,3.55,20,10,252.38906961299827,129.98138278620524,258.63603993396487,213.3082679362796,67.21450911994239,248.24302052898682,0,134.52358762015146,0,321.292709176713,296.1796001923403,245.0387211198417,305.0599580715582,199.996250558525,125.05995807155819,1.0188584536638414,12.986920481910277,1.613038901944876,1.2069932425772762,-0.3826696714311776,0.22913456206743715,-0.016428960066355247,0.02814455274525324,0.02934990731119375,0.03662085092238974,0.008450678556311837,0.1836148651827708,0
2007-12-31,22.520736694335938,Mars,Venus,1.05,23,13,255.44624699254996,167.3581619625798,263.4914220076418,216.9347486477684,66.08977922131162,248.92998937799672,0,134.46613013626342,0,321.38051751673015,296.2693019603773,245.1482690425988,305.1052504357927,200.56032487064195,125.1052504357927,1.0192443013885182,12.049965549406268,1.6235412679742616,1.2105893935133747,-0.3660464071210526,0.22881088687827816,-0.021864797684830704,0.030384907433635564,0.030440857708528002,0.03639773216112563,-0.004285209103769966,0.19220772048712906,0
2008-01-02,22.56330680847168,Mars,Venus,1.05,25,15,257.48494720158345,191.1961741256308,266.7440585752031,219.35813542396323,65.37186574265704,249.38729774297278,0,134.41881278011783,0,321.44275342536685,296.33088138626044,245.22087849904509,305.0324247031656,200.9498680944613,125.03242470316559,1.019443635358925,11.842686154512823,1.6287473003954056,1.2127638176440596,-0.3514136857126417,0.22848095912980085,-0.02544548021939095,0.031846170985042915,0.031133427017881844,0.03620541937633098,-0.07107811029452052,0.19725561181587728,0
2008-01-03,22.83010482788086,Mars,Venus,1.05,26,16,258.50443149433494,203.03860240592073,268.3736983314004,220.57141545327798,65.02455181141337,249.6156806625675,0,134.39247921255057,0,321.4749603693129,296.36218327826487,245.25703017233178,304.9434757327313,201.1483107950831,124.94347573273132,1.0195193815078372,11.85344577298118,1.6304065756929946,1.2137849642066298,-0.3431072926729973,0.22828006276133145,-0.027219357489988313,0.03256622566104416,0.03146874354894002,0.036096006700138364,-0.10632132543110973,0.19961249885132196,0
2008-01-04,21.995681762695312,Mars,Venus,1.05,27,17,259.5239824776312,214.9236546717599,270.0045813070142,221.78569481427962,64.68585712137514,249.84385044269885,0,134.3643779507505,0,321.50788368532676,296.3938167359276,245.2930679801908,304.82231349691216,201.34906127949617,124.82231349691216,1.019576583495609,11.925816181463674,1.6312009237120788,1.2147625940121347,-0.3341804881518139,0.2280546171371751,-0.028980656982003385,0.033278849628557185,0.03179651165182175,0.035977683420679085,-0.13384968682638504,0.20187286078645225,0
2008-01-07,21.910531997680664,Mars,Venus,1.05,30,19,262.5828315979072,251.31549956587673,274.89379456394585,225.4340994593023,63.72736443255504,250.5268314326558,0,134.26960649955916,0,321.6108744128664,296.490629229984,245.40040877062106,304.40058075626007,201.96428209062094,124.40058075626007,1.019618577979147,12.377038469899997,1.6260614294957634,1.2174405725165376,-0.30401048170914224,0.22722709024464358,-0.034176293523797384,0.03536899937958167,0.032732749405169285,0.035568930070347456,-0.1275325460929314,0.20815877642229919,0
2008-01-08,21.527381896972656,Mars,Venus,1.05,1,20,263.6024367848025,263.7852389440044,276.5174321744478,226.65195067340764,63.4288484249384,250.75389744891243,0,134.2345794847356,0,321.6465841664712,296.5235107753014,245.4359015553043,304.2841110259559,202.17342124263504,124.2841110259559,1.019584106669434,12.563538563358971,1.6208589294135,1.218251483781091,-0.2929443877659166,0.22689988966613314,-0.03587432937982211,0.036048705923412194,0.03302853005675355,0.035414713560230446,-0.10372445844601746,0.2101077917786094,0
2008-01-09,21.811199188232425,Mars,Venus,3.55,1,21,264.62199457855803,276.44366560403915,278.1347228838336,227.87059340826954,63.14162201889544,250.98062328240246,0,134.1978639147553,0,321.68296913860274,296.55668390992656,245.47123563746047,304.1962132083733,202.38447493419352,124.19621320837331,1.0195234591088849,12.75360294762096,1.6132970747375996,1.2190239332905315,-0.2814380696278781,0.226546725337696,-0.03755317161793759,0.03671935762546622,0.033315899163900646,0.03525153816227593,-0.07080411313758836,0.21198792857443582,0
2008-01-10,21.72038078308105,Mars,Venus,3.55,2,22,265.641478521214,289.2926430259422,279.74308412215765,229.0899901829203,62.86610507328278,251.20698296523003,0,134.1594796588796,0,321.7200201038247,296.5901401250586,245.50640208978126,304.1436209991438,202.59737428990792,124.14362099914382,1.0194361561162926,12.944544299552707,1.6029185895457643,1.2197599660442675,-0.26953250005002566,0.22616760608873648,-0.039211465285649706,0.037380641725226746,0.03359467709616713,0.0350794672077738,-0.034581047888256465,0.21379889151264436,0
2008-01-11,21.456438064575195,Mars,Venus,3.55,3,23,266.66086194493516,302.33339208522773,281.3394421837681,230.31010578381392,62.60267580981985,251.43295060478573,0,134.11944792731754,0,321.7577275081107,296.6238707704394,245.5413920586677,304.1252675927354,202.81204916242518,124.12526759273538,1.0193222932973047,13.137604265326246,1.58919730371018,1.2204620817991534,-0.2572699441008098,0.2257626812068081,-0.04084789609981183,0.0380321918110637,0.033864729731646,0.034898596205978176,-0.003542976390664087,0.21553845547456085,0
2008-01-14,21.88214874267578,Mars,Venus,3.55,7,26,269.7181551705082,342.6613767844642,286.01682958566204,233.97445769626586,61.88804817482309,252.108246877147,0,133.989698697763,0,321.87468845314356,296.7266212192165,245.64521638769074,304.1863802310849,203.46597387870747,124.18638023108491,1.0188352294910141,13.761361054440968,1.5215441057270362,1.2223972755970456,-0.2187775587785396,0.2243971457183176,-0.04561413317599814,0.03992589848795836,0.03462179539186834,0.034304602154331,0.025584897881233075,0.2202871997392945,0
2008-01-15,20.976781845092773,Mars,Venus,3.55,8,27,270.73689317445724,356.5332089359992,287.521954933531,235.19715855198277,61.675883414014315,252.33239466534306,0,133.94331328341553,0,321.9149205695583,296.76136127378226,245.67941460821015,304.2037636364229,203.68697317678638,124.20376363642288,1.0186336249748518,13.98198556934731,1.4875942772831081,1.2229978965147719,-0.2055254837399707,0.22389388663998316,-0.047151937329327175,0.040536207411680486,0.03485639681172983,0.03409013164485555,0.006854437324510414,0.22169539791587442,0
2008-01-16,20.278600692749023,Mars,Venus,3.55,9,1,271.7554227271108,10.622207350966747,288.9896117935493,236.4204518731501,61.47704377812433,252.55602778290523,0,133.8954033298357,0,321.9557576899589,296.7963315249074,245.7133944033469,304.19725244533976,203.9093326496709,124.19725244533976,1.0184190726051725,14.192794645380662,1.4464437002192787,1.2235828699595992,-0.1921342671551758,0.22336796158078312,-0.04866311684298441,0.04113591562562223,0.03508220974583595,0.03386779842120713,-0.020243813639801423,0.22300661001547922,0
2008-01-17,19.51229858398437,Mars,Venus,3.55,10,2,272.7737332633854,24.90871030628421,290.41209495927734,237.64432387809956,61.291648189377206,252.77912400705426,0,133.84599569881362,0,321.997189230086,296.8315232409836,245.7471480350315,304.1644939045814,204.13295263259104,124.16449390458138,1.0181964508871884,14.372988775033184,1.3970719821388413,1.2241558644581105,-0.1786438943895846,0.2228202528176439,-0.050147239779075446,0.04172505815916423,0.0352993711692405,0.0336378560707553,-0.0439473660312678,0.22421560331640036,0
2008-01-18,19.55487632751465,Mars,Venus,3.55,11,3,273.7918191931504,39.34949286976156,291.7806476151096,238.86876419850452,61.11977709331591,253.00166197675412,0,133.79511758597047,0,322.03920468758565,296.8669278312039,245.78066800197024,304.11218849573976,204.3577286783219,124.11218849573976,1.0179708005125023,14.496916756386256,1.338400058220015,1.2247200042617512,-0.16509120360182275,0.22225158790999586,-0.05160404103017895,0.04230377770674776,0.03550798431024109,0.03340051661574896,-0.059391636391506325,0.22531809105206457,0
2008-01-22,19.00143051147461,Mars,Venus,3.55,15,8,277.8619677556984,97.0048988440197,296.5021974491102,243.77207830411433,60.5680132261315,253.8858265739649,0,133.57744893773327,0,322.2129016478779,297.01050898736327,245.91226753662806,303.85152329761314,205.2662072002561,123.85152329761314,1.0171223932312958,14.06503083740382,0.9891040784650639,1.2269192993865652,-0.11084803407930764,0.2197774205946329,-0.057156382459855645,0.04451814329682501,0.036260764168394924,0.032380280681944235,-0.043852689679643245,0.22862717882699754,0
