Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Nithya_Yoga,Aspect_Mars_Saturn,Aspect_Jup_Sun,Aspect_Rahu_Mars,Vedha_Score,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mercury_Deg,Mercury_Speed,Venus_Deg,Venus_Speed,Mars_Deg,Mars_Speed,Jupiter_Deg,Jupiter_Speed,Saturn_Deg,Saturn_Speed,Uranus_Deg,Uranus_Speed,Neptune_Deg,Neptune_Speed,Pluto_Deg,Pluto_Speed,True_Node_Deg,True_Node_Speed,Lilith_Deg,Lilith_Speed,Ketu_Deg,Ketu_Speed
2021-01-15,17.58,Rahu,Venus,5.0,3,23,16,3,0,0,0,271.412,1.0189,300.222,13.2149,287.14,1.5565,254.436,1.2537,9.919,0.4903,282.003,0.2353,279.167,0.1184,12.576,0.0009,324.647,0.0254,270.521,0.0333,55.299,-0.1095,13.444,0.2319,235.299,0
2021-01-19,17.93,Rahu,Venus,5.0,7,27,20,3,1,0,0,275.486,1.018,350.48,12.0252,293.085,1.396,259.451,1.2536,11.906,0.5031,282.946,0.2364,279.642,0.1189,12.586,0.0045,324.752,0.0271,270.654,0.0332,54.944,-0.0357,14.373,0.2327,234.944,0
2021-01-20,18.0,Rahu,Venus,5.0,8,1,21,3,1,0,0,276.504,1.0178,2.425,11.879,294.451,1.3343,260.705,1.2535,12.411,0.506,283.183,0.2366,279.761,0.119,12.591,0.0053,324.78,0.0275,270.687,0.0331,54.926,-0.0036,14.606,0.2327,234.926,0
2021-01-21,17.39,Rahu,Venus,5.0,9,2,22,3,1,0,0,277.521,1.0175,14.266,11.8181,295.75,1.2619,261.958,1.2535,12.919,0.5089,283.42,0.2368,279.88,0.119,12.597,0.0062,324.807,0.0279,270.72,0.0331,54.933,0.0157,14.839,0.2328,234.933,0
2021-01-22,17.3,Rahu,Venus,5.0,9,2,23,3,1,0,0,278.539,1.0173,26.09,11.8447,296.971,1.1776,263.211,1.2534,13.429,0.5117,283.656,0.237,279.999,0.1191,12.604,0.0071,324.835,0.0283,270.753,0.033,54.953,0.0241,15.071,0.2329,234.953,0
2021-01-25,17.12,Rahu,Venus,5.0,12,5,26,3,1,0,0,281.589,1.0164,62.296,12.3993,300.036,0.8452,266.972,1.2533,14.976,0.5195,284.368,0.2373,280.356,0.1191,12.629,0.0097,324.922,0.0295,270.852,0.0328,54.993,-0.0181,15.77,0.2329,234.993,0
2021-01-26,16.76,Rahu,Venus,5.0,13,6,27,3,1,0,0,282.605,1.0162,74.843,12.6997,300.813,0.7064,268.225,1.2532,15.496,0.5219,284.605,0.2374,280.475,0.119,12.639,0.0106,324.952,0.0298,270.885,0.0327,54.958,-0.0535,16.003,0.2329,234.958,0
2021-01-27,16.53,Rahu,Venus,5.0,14,7,1,3,1,0,0,283.622,1.0159,87.704,13.0232,301.444,0.554,269.478,1.2532,16.02,0.5243,284.843,0.2375,280.594,0.119,12.65,0.0114,324.982,0.0302,270.917,0.0326,54.886,-0.0896,16.236,0.2329,234.886,0
2021-01-28,16.72,Rahu,Venus,7.5,15,8,2,3,1,0,0,284.637,1.0156,100.888,13.3433,301.917,0.389,270.731,1.2531,16.545,0.5266,285.08,0.2374,280.713,0.1189,12.662,0.0123,325.012,0.0305,270.95,0.0325,54.779,-0.1236,16.469,0.2329,234.779,0
2021-01-29,16.17,Rahu,Venus,5.0,16,9,4,3,1,0,0,285.653,1.0154,114.38,13.6332,302.219,0.2135,271.984,1.2531,17.073,0.5289,285.317,0.2374,280.832,0.1188,12.675,0.0132,325.043,0.0309,270.982,0.0324,54.642,-0.1489,16.702,0.2328,234.642,0
2021-02-01,16.28,Rahu,Venus,5.0,19,12,7,3,1,0,0,288.698,1.0147,156.194,14.1395,302.026,-0.345,275.743,1.253,18.669,0.5353,286.03,0.2375,281.187,0.1184,12.718,0.0157,325.137,0.0319,271.079,0.032,54.209,-0.1143,17.399,0.2324,234.209,0
2021-02-02,16.46,Rahu,Venus,5.0,21,13,8,3,1,0,0,289.712,1.0144,170.357,14.176,301.589,-0.5267,276.997,1.253,19.205,0.5373,286.267,0.2374,281.306,0.1183,12.734,0.0165,325.169,0.0322,271.111,0.0319,54.111,-0.0797,17.632,0.2321,234.111,0
2021-02-03,17.16,Rahu,Venus,3.0,22,14,9,3,1,0,0,290.727,1.0142,184.53,14.1642,300.976,-0.6969,278.249,1.253,19.744,0.5393,286.505,0.2373,281.424,0.1181,12.751,0.0174,325.201,0.0325,271.143,0.0317,54.051,-0.041,17.864,0.2318,234.051,0
2021-02-04,17.35,Rahu,Venus,5.5,23,15,10,3,1,0,0,291.741,1.014,198.674,14.1206,300.201,-0.8497,279.502,1.2529,20.284,0.5413,286.742,0.2372,281.542,0.1179,12.769,0.0182,325.234,0.0328,271.174,0.0315,54.028,-0.0056,18.095,0.2314,234.028,0
2021-02-05,17.5,Rahu,Venus,6.5,24,16,11,3,1,0,0,292.755,1.0137,212.765,14.0582,299.285,-0.9794,280.755,1.2529,20.826,0.5432,286.979,0.2371,281.66,0.1177,12.787,0.0191,325.267,0.0331,271.206,0.0314,54.034,0.0135,18.326,0.2309,234.034,0
2021-02-08,18.23,Rahu,Venus,3.0,27,20,15,0,1,0,0,295.795,1.0129,254.571,13.787,295.96,-1.1889,284.514,1.2527,22.464,0.5489,287.69,0.2366,282.012,0.1169,12.848,0.0215,325.368,0.0339,271.299,0.0308,54.017,-0.0491,19.017,0.229,234.017,0
2021-02-09,18.04,Rahu,Venus,3.0,28,21,16,0,1,0,0,296.807,1.0126,268.292,13.6485,294.766,-1.1928,285.767,1.2527,23.014,0.5507,287.926,0.2364,282.128,0.1166,12.87,0.0223,325.402,0.0342,271.33,0.0306,53.946,-0.0957,19.245,0.2282,233.946,0
2021-02-10,18.39,Rahu,Venus,3.0,29,22,17,0,1,0,0,297.82,1.0123,281.856,13.4722,293.584,-1.1652,287.019,1.2526,23.566,0.5524,288.163,0.2361,282.245,0.1163,12.893,0.0232,325.436,0.0344,271.36,0.0304,53.825,-0.1463,19.473,0.2273,233.825,0
2021-02-11,18.1,Rahu,Venus,6.5,30,23,18,0,0,0,0,298.832,1.0119,295.223,13.2561,292.445,-1.1093,288.272,1.2524,24.119,0.5541,288.399,0.2359,282.361,0.1159,12.917,0.024,325.47,0.0347,271.391,0.0302,53.656,-0.1872,19.7,0.2264,233.656,0
2021-02-12,18.37,Rahu,Venus,6.5,1,24,19,0,0,0,0,299.844,1.0116,308.357,13.0062,291.374,-1.0293,289.524,1.2523,24.674,0.5558,288.634,0.2356,282.477,0.1156,12.941,0.0248,325.505,0.0349,271.421,0.03,53.457,-0.207,19.926,0.2253,233.457,0
2021-02-16,18.83,Rahu,Venus,3.0,5,27,23,0,0,0,0,303.887,1.0098,358.28,12.0124,288.132,-0.5662,294.532,1.2517,26.91,0.562,289.574,0.2341,282.936,0.1139,13.046,0.0279,325.647,0.0358,271.539,0.0291,52.739,-0.1134,20.818,0.2207,232.739,0
2021-02-17,19.11,Rahu,Venus,3.0,6,1,24,0,0,0,0,304.896,1.0093,10.215,11.8694,287.63,-0.4365,295.784,1.2515,27.472,0.5634,289.808,0.2337,283.049,0.1135,13.075,0.0286,325.682,0.0359,271.568,0.0288,52.65,-0.0659,21.038,0.2195,232.65,0
2021-02-18,18.68,Rahu,Venus,3.0,7,2,25,0,0,0,1,305.905,1.0088,22.044,11.8035,287.258,-0.308,297.035,1.2513,28.037,0.5648,290.041,0.2333,283.163,0.113,13.104,0.0294,325.718,0.0361,271.597,0.0285,52.604,-0.028,21.257,0.2182,232.604,0
2021-02-19,18.99,Rahu,Venus,3.0,8,3,26,0,0,0,1,306.914,1.0083,33.851,11.8248,287.013,-0.1827,298.286,1.2511,28.602,0.5661,290.274,0.2328,283.275,0.1125,13.133,0.0301,325.755,0.0363,271.625,0.0283,52.589,-0.0045,21.475,0.217,232.589,0
2021-02-22,19.65,Rahu,Venus,3.0,11,6,2,0,0,0,1,309.937,1.0068,70.041,12.4341,286.994,0.1606,302.039,1.2505,30.306,0.5698,290.971,0.2313,283.611,0.1109,13.227,0.0323,325.864,0.0368,271.709,0.0274,52.57,-0.0365,22.12,0.2131,232.57,0
2021-02-23,19.97,Rahu,Venus,3.0,11,7,3,0,0,0,1,310.943,1.0062,82.65,12.7937,287.206,0.2622,303.289,1.2503,30.876,0.571,291.202,0.2308,283.721,0.1103,13.26,0.033,325.901,0.0369,271.736,0.0271,52.513,-0.0773,22.332,0.2117,232.513,0
2021-02-24,20.68,Rahu,Venus,5.5,12,8,4,0,0,0,1,311.949,1.0057,95.643,13.1977,287.516,0.357,304.54,1.2501,31.448,0.5721,291.432,0.2302,283.831,0.1098,13.293,0.0337,325.938,0.037,271.763,0.0268,52.414,-0.122,22.543,0.2104,232.414,0
2021-02-25,20.28,Rahu,Venus,3.0,14,9,5,0,0,0,0,312.954,1.0052,109.049,13.6122,287.918,0.4454,305.79,1.2499,32.02,0.5732,291.662,0.2296,283.941,0.1091,13.327,0.0344,325.975,0.0371,271.79,0.0265,52.27,-0.1656,22.753,0.209,232.27,0
2021-02-26,19.8,Rahu,Venus,3.0,15,10,6,0,0,0,0,313.959,1.0047,122.858,13.9963,288.405,0.5275,307.039,1.2498,32.594,0.5742,291.891,0.229,284.05,0.1085,13.362,0.0351,326.012,0.0373,271.816,0.0262,52.086,-0.198,22.961,0.2075,232.086,0
2021-03-01,20.31,Rahu,Venus,3.0,18,13,10,0,0,0,0,316.971,1.0033,166.012,14.6048,290.318,0.74,310.788,1.2492,34.321,0.5772,292.576,0.2271,284.372,0.1066,13.47,0.0371,326.125,0.0375,271.893,0.0253,51.507,-0.1575,23.577,0.2029,231.507,0
2021-03-02,20.2,Rahu,Venus,3.0,19,14,11,0,0,0,0,317.975,1.0029,180.612,14.5767,291.089,0.8009,312.037,1.2491,34.899,0.5781,292.803,0.2265,284.478,0.1059,13.508,0.0378,326.162,0.0376,271.918,0.0249,51.369,-0.117,23.779,0.2012,231.369,0
2021-03-03,20.5,Rahu,Venus,3.0,20,15,12,0,0,0,0,318.977,1.0024,195.134,14.4552,291.918,0.8574,313.286,1.2489,35.478,0.5791,293.029,0.2258,284.584,0.1052,13.546,0.0384,326.2,0.0377,271.943,0.0246,51.275,-0.0714,23.979,0.1995,231.275,0
2021-03-04,20.99,Rahu,Venus,9.0,21,16,13,0,0,0,0,319.979,1.002,209.502,14.2722,292.802,0.91,314.535,1.2487,36.057,0.58,293.254,0.225,284.689,0.1045,13.585,0.039,326.237,0.0378,271.967,0.0242,51.225,-0.0291,24.178,0.1976,231.225,0
2021-03-05,21.77,Rahu,Venus,6.5,22,17,14,0,0,0,0,320.981,1.0016,223.669,14.0597,293.737,0.9591,315.784,1.2486,36.638,0.5809,293.479,0.2243,284.793,0.1038,13.624,0.0397,326.275,0.0378,271.991,0.0239,51.211,-0.0036,24.375,0.1956,231.211,0
2021-03-08,21.82,Rahu,Venus,3.0,26,20,18,0,0,0,0,323.984,1.0003,264.893,13.4397,296.814,1.0881,319.529,1.2481,38.385,0.5836,294.148,0.2219,285.101,0.1014,13.746,0.0415,326.389,0.0379,272.062,0.0228,51.157,-0.0616,24.952,0.189,231.157,0
2021-03-09,21.43,Rahu,Venus,3.0,27,21,19,0,0,0,0,324.984,0.9998,278.24,13.2552,297.922,1.126,320.776,1.2479,38.969,0.5845,294.37,0.2211,285.202,0.1006,13.788,0.0421,326.427,0.038,272.084,0.0224,51.071,-0.1114,25.14,0.1866,231.071,0
2021-03-10,21.98,Rahu,Venus,3.0,28,22,20,0,0,0,0,325.984,0.9993,291.404,13.0734,299.066,1.1618,322.024,1.2477,39.554,0.5854,294.59,0.2202,285.302,0.0998,13.83,0.0427,326.465,0.0379,272.106,0.0221,50.932,-0.1657,25.325,0.1841,230.932,0
2021-03-11,21.98,Rahu,Venus,3.0,29,23,21,0,0,0,0,326.983,0.9988,304.385,12.8871,300.245,1.1957,323.272,1.2474,40.139,0.5862,294.81,0.2193,285.401,0.0989,13.873,0.0432,326.503,0.0379,272.128,0.0217,50.743,-0.2099,25.508,0.1815,230.743,0
2021-03-12,22.03,Rahu,Venus,3.0,30,24,22,0,0,1,0,327.981,0.9983,317.176,12.6928,301.457,1.228,324.519,1.2472,40.726,0.587,295.029,0.2184,285.5,0.0981,13.916,0.0438,326.541,0.038,272.15,0.0213,50.52,-0.2309,25.688,0.1787,230.52,0
2021-03-15,21.78,Rahu,Venus,3.0,2,27,25,0,0,1,0,330.974,0.9967,354.357,12.1051,305.276,1.3164,328.26,1.2465,42.49,0.5893,295.68,0.2155,285.79,0.0953,14.05,0.0454,326.654,0.0379,272.212,0.0201,49.87,-0.1816,26.211,0.17,229.87,0
2021-03-16,21.16,Rahu,Venus,3.0,3,1,26,0,0,1,0,331.97,0.9961,6.38,11.9467,306.606,1.3436,329.506,1.2462,43.08,0.59,295.895,0.2144,285.885,0.0944,14.096,0.0459,326.692,0.0378,272.232,0.0197,49.709,-0.1388,26.38,0.1669,229.709,0
2021-03-17,21.32,Rahu,Venus,3.0,4,2,27,0,0,1,0,332.966,0.9955,18.265,11.8334,307.963,1.37,330.752,1.2459,43.67,0.5907,296.108,0.2134,285.979,0.0934,14.142,0.0464,326.73,0.0378,272.251,0.0193,49.595,-0.0894,26.545,0.1638,229.595,0
2021-03-18,20.36,Rahu,Venus,3.0,5,3,1,0,0,1,0,333.961,0.9949,30.067,11.781,309.346,1.3956,331.998,1.2456,44.262,0.5914,296.321,0.2123,286.072,0.0925,14.189,0.0469,326.768,0.0377,272.27,0.0188,49.528,-0.0449,26.707,0.1606,229.528,0
2021-03-19,20.37,Rahu,Venus,5.5,6,4,2,0,0,1,0,334.956,0.9942,41.852,11.803,310.754,1.4206,333.243,1.2453,44.853,0.592,296.533,0.2112,286.164,0.0915,14.236,0.0474,326.806,0.0377,272.289,0.0184,49.501,-0.0128,26.866,0.1573,229.501,0
2021-03-22,20.17,Rahu,Venus,3.0,9,6,5,0,0,1,0,337.935,0.9923,77.949,12.3982,315.124,1.4925,336.978,1.2444,46.632,0.5938,297.162,0.2078,286.434,0.0884,14.38,0.0488,326.918,0.0374,272.342,0.0171,49.494,-0.0204,27.323,0.1471,229.494,0
2021-03-23,19.88,Rahu,Venus,3.0,10,7,6,0,0,1,0,338.927,0.9917,90.527,12.7716,316.629,1.5157,338.222,1.2441,47.226,0.5943,297.369,0.2066,286.522,0.0873,14.429,0.0492,326.956,0.0373,272.359,0.0167,49.457,-0.0538,27.468,0.1436,229.457,0
2021-03-24,20.38,Rahu,Venus,5.5,11,8,7,0,0,1,0,339.919,0.9911,103.514,13.2101,318.156,1.5388,339.466,1.2438,47.821,0.5948,297.575,0.2054,286.608,0.0863,14.479,0.0497,326.993,0.0372,272.375,0.0162,49.385,-0.092,27.61,0.14,229.385,0
2021-03-25,20.45,Rahu,Venus,4.5,12,9,8,0,0,1,0,340.91,0.9904,116.959,13.6829,319.706,1.5617,340.71,1.2434,48.416,0.5953,297.78,0.2042,286.694,0.0852,14.529,0.0501,327.03,0.0371,272.391,0.0158,49.273,-0.1315,27.748,0.1363,229.273,0
2021-03-26,20.96,Rahu,Venus,4.5,13,10,9,0,0,1,0,341.9,0.9898,130.877,14.1469,321.279,1.5845,341.953,1.2431,49.011,0.5958,297.983,0.2029,286.779,0.0841,14.579,0.0505,327.067,0.0369,272.407,0.0154,49.124,-0.1634,27.883,0.1325,229.124,0
2021-03-29,20.71,Rahu,Venus,3.0,16,14,12,0,0,1,0,344.866,0.9881,174.875,14.994,326.135,1.6529,345.681,1.2422,50.801,0.5971,298.586,0.199,287.026,0.0807,14.732,0.0516,327.177,0.0365,272.451,0.014,48.635,-0.1347,28.262,0.1205,228.635,0
2021-03-30,20.53,Rahu,Venus,3.0,18,15,14,0,0,1,0,345.854,0.9875,189.878,14.9867,327.8,1.6759,346.923,1.242,51.398,0.5976,298.784,0.1977,287.106,0.0796,14.784,0.052,327.213,0.0364,272.465,0.0136,48.517,-0.0993,28.381,0.1163,228.517,0
2021-03-31,20.39,Rahu,Venus,3.0,19,16,15,0,0,1,0,346.842,0.987,204.801,14.8387,329.487,1.699,348.165,1.2417,51.996,0.598,298.982,0.1963,287.185,0.0784,14.836,0.0523,327.25,0.0362,272.478,0.0131,48.439,-0.057,28.495,0.1119,228.439,0
2021-04-01,20.91,Rahu,Venus,5.5,20,17,16,0,0,1,0,347.828,0.9865,219.52,14.5851,331.198,1.7222,349.406,1.2414,52.594,0.5984,299.177,0.195,287.263,0.0772,14.889,0.0527,327.286,0.036,272.491,0.0126,48.402,-0.0172,28.605,0.1073,228.402,0
2021-04-05,20.41,Rahu,Venus,3.0,24,21,21,0,0,1,0,351.77,0.9846,275.264,13.298,338.275,1.8169,354.37,1.2404,54.991,0.6002,299.946,0.1892,287.562,0.0723,15.102,0.0539,327.428,0.0353,272.538,0.0108,48.402,-0.0295,28.995,0.0876,228.402,0
2021-04-06,20.36,Rahu,Venus,3.0,25,22,22,0,0,1,0,352.755,0.9841,288.424,13.0278,340.104,1.841,355.61,1.2401,55.591,0.6006,300.134,0.1876,287.634,0.071,15.156,0.0542,327.464,0.035,272.548,0.0103,48.353,-0.0698,29.08,0.0822,228.353,0
2021-04-07,20.43,Rahu,Venus,3.0,26,23,23,0,0,1,0,353.738,0.9836,301.331,12.7909,341.957,1.8652,356.85,1.2399,56.192,0.601,300.321,0.1861,287.704,0.0698,15.211,0.0545,327.498,0.0348,272.559,0.0098,48.262,-0.1121,29.16,0.0768,228.262,0
2021-04-08,20.16,Rahu,Venus,3.0,27,24,24,0,0,1,0,354.722,0.9831,314.016,12.583,343.835,1.8894,358.09,1.2396,56.793,0.6014,300.506,0.1845,287.773,0.0685,15.265,0.0548,327.533,0.0346,272.568,0.0093,48.132,-0.1441,29.234,0.0712,228.132,0
2021-04-09,20.03,Rahu,Venus,3.0,28,25,25,0,0,1,0,355.705,0.9825,326.505,12.3985,345.736,1.9137,359.329,1.2393,57.395,0.6018,300.69,0.1829,287.841,0.0672,15.32,0.055,327.568,0.0344,272.577,0.0089,47.979,-0.16,29.302,0.0655,227.979,0
2021-04-12,19.87,Rahu,Venus,3.0,1,1,1,0,0,0,1,358.65,0.9809,2.998,11.9594,351.585,1.985,3.046,1.2384,59.202,0.603,301.231,0.1779,288.037,0.0631,15.486,0.0557,327.67,0.0336,272.602,0.0074,47.519,-0.1287,29.472,0.0477,227.519,0
2021-04-13,19.89,Rahu,Venus,3.0,2,2,2,0,0,0,1,359.63,0.9804,14.905,11.859,353.581,2.0077,4.284,1.2381,59.806,0.6034,301.408,0.1762,288.099,0.0618,15.542,0.0559,327.703,0.0333,272.609,0.0069,47.406,-0.0948,29.517,0.0417,227.406,0
2021-04-14,20.44,Rahu,Venus,3.0,3,3,3,0,0,0,1,0.611,0.9798,26.728,11.794,355.6,2.0297,5.522,1.2378,60.409,0.6037,301.584,0.1745,288.16,0.0604,15.598,0.0561,327.736,0.0331,272.615,0.0064,47.331,-0.0559,29.555,0.0356,227.331,0
2021-04-15,20.28,Rahu,Venus,3.0,4,3,4,0,0,0,1,1.59,0.9792,38.508,11.7748,357.64,2.0505,6.76,1.2374,61.013,0.6041,301.757,0.1727,288.22,0.059,15.654,0.0563,327.769,0.0328,272.622,0.0059,47.293,-0.0209,29.588,0.0295,227.293,0
2021-04-16,20.11,Rahu,Venus,5.5,4,4,4,0,0,0,1,2.569,0.9786,50.297,11.813,359.7,2.0698,7.997,1.2371,61.617,0.6044,301.929,0.1709,288.278,0.0576,15.711,0.0565,327.802,0.0325,272.627,0.0055,47.286,0.0061,29.614,0.0234,227.286,0
2021-04-19,20.09,Rahu,Venus,3.0,7,7,7,0,0,0,0,5.502,0.9768,86.39,12.3681,5.984,2.1153,11.707,1.236,63.432,0.6052,302.433,0.1653,288.444,0.0533,15.881,0.0569,327.898,0.0316,272.642,0.004,47.351,0.0143,29.657,0.0052,227.351,0
2021-04-20,19.56,Rahu,Venus,5.5,8,8,8,0,0,0,0,6.478,0.9762,98.925,12.7144,8.104,2.1248,12.942,1.2357,64.037,0.6055,302.598,0.1634,288.497,0.0518,15.938,0.057,327.929,0.0313,272.645,0.0035,47.354,-0.008,29.659,-0.0008,227.354,0
2021-04-21,19.81,Rahu,Venus,3.0,9,9,9,0,0,0,0,7.454,0.9755,111.842,13.1319,10.232,2.1308,14.178,1.2353,64.643,0.6058,302.76,0.1615,288.548,0.0504,15.995,0.0571,327.96,0.0309,272.649,0.003,47.335,-0.0318,29.656,-0.0067,227.335,0
2021-04-22,19.58,Rahu,Venus,3.0,10,10,11,0,0,0,0,8.43,0.9749,125.205,13.5996,12.364,2.1327,15.413,1.2349,65.249,0.606,302.921,0.1596,288.598,0.0489,16.052,0.0572,327.991,0.0306,272.651,0.0025,47.291,-0.0564,29.646,-0.0125,227.291,0
2021-04-23,19.76,Rahu,Venus,3.0,11,11,12,0,0,0,0,9.404,0.9743,139.047,14.0833,14.496,2.1303,16.648,1.2346,65.855,0.6062,303.079,0.1576,288.646,0.0474,16.109,0.0573,328.022,0.0303,272.654,0.002,47.222,-0.0797,29.631,-0.0182,227.222,0
2021-04-26,19.89,Rahu,Venus,6.5,15,14,15,0,0,0,0,12.325,0.9727,183.131,15.1445,20.843,2.0935,20.35,1.2335,67.674,0.6068,303.543,0.1515,288.781,0.043,16.281,0.0575,328.111,0.0292,272.658,0.0006,46.967,-0.0695,29.551,-0.0346,226.967,0
2021-04-27,20.13,Rahu,Venus,3.0,16,15,16,0,0,0,0,13.297,0.9721,198.327,15.2204,22.926,2.0709,21.583,1.2332,68.281,0.607,303.694,0.1495,288.824,0.0414,16.339,0.0576,328.14,0.0289,272.658,0.0001,46.907,-0.0489,29.514,-0.0397,226.907,0
2021-04-28,20.82,Rahu,Venus,3.0,17,17,18,0,0,0,0,14.269,0.9717,213.516,15.1295,24.983,2.0432,22.816,1.2329,68.888,0.6073,303.842,0.1474,288.864,0.0399,16.397,0.0576,328.169,0.0285,272.658,-0.0004,46.871,-0.0233,29.472,-0.0446,226.871,0
2021-04-29,21.06,Rahu,Venus,3.0,18,18,19,0,0,0,0,15.24,0.9712,228.538,14.8936,27.01,2.0105,24.049,1.2326,69.496,0.6075,303.988,0.1453,288.903,0.0384,16.454,0.0577,328.197,0.0281,272.657,-0.0008,46.861,0.0026,29.425,-0.0494,226.861,0
2021-04-30,20.53,Rahu,Venus,5.5,19,19,20,0,0,0,0,16.211,0.9708,243.268,14.5526,29.003,1.9731,25.281,1.2323,70.103,0.6077,304.133,0.1431,288.941,0.0369,16.512,0.0575,328.225,0.0278,272.656,-0.0013,46.873,0.0188,29.373,-0.0538,226.873,0
2021-05-03,21.09,Rahu,Venus,3.0,23,22,23,0,0,0,0,19.122,0.9695,285.104,13.3386,34.726,1.8365,28.977,1.2315,71.927,0.6084,304.552,0.1365,289.045,0.0322,16.685,0.0576,328.306,0.0266,272.65,-0.0027,46.932,0.0064,29.194,-0.0655,226.932,0
2021-05-04,21.1,Rahu,Venus,3.0,24,23,24,0,0,0,0,20.091,0.9691,298.259,12.9783,36.536,1.7843,30.208,1.2312,72.536,0.6086,304.688,0.1343,289.076,0.0306,16.742,0.0576,328.333,0.0262,272.647,-0.0032,46.927,-0.0169,29.126,-0.0687,226.927,0
2021-05-05,21.78,Rahu,Venus,3.0,25,24,25,0,0,0,0,21.06,0.9687,311.077,12.6675,38.293,1.7294,31.439,1.2309,73.145,0.6089,304.821,0.132,289.106,0.029,16.8,0.0575,328.359,0.0258,272.644,-0.0037,46.899,-0.0387,29.056,-0.0716,226.899,0
2021-05-06,21.9,Rahu,Venus,3.0,26,25,26,0,0,0,0,22.029,0.9683,323.612,12.4095,39.994,1.6722,32.67,1.2306,73.754,0.6091,304.952,0.1296,289.134,0.0274,16.857,0.0575,328.384,0.0254,272.64,-0.0042,46.853,-0.0502,28.983,-0.074,226.853,0
2021-05-07,22.29,Rahu,Venus,5.5,27,26,27,0,0,0,0,22.997,0.9679,335.913,12.2025,41.637,1.613,33.901,1.2304,74.363,0.6094,305.08,0.1273,289.161,0.0258,16.915,0.0574,328.41,0.025,272.635,-0.0046,46.801,-0.0549,28.908,-0.0759,226.801,0
2021-05-10,22.3,Rahu,Venus,5.5,29,1,3,0,3,0,0,25.899,0.9667,11.892,11.8426,46.199,1.4265,37.591,1.2295,76.192,0.6101,305.451,0.12,289.231,0.021,17.086,0.0571,328.483,0.0237,272.619,-0.006,46.627,-0.051,28.675,-0.0789,226.627,0
2021-05-11,21.72,Rahu,Venus,5.5,30,2,4,0,3,0,0,26.865,0.9663,23.709,11.7972,47.594,1.3619,38.82,1.2292,76.802,0.6103,305.57,0.1175,289.251,0.0194,17.144,0.057,328.506,0.0232,272.613,-0.0065,46.585,-0.033,28.596,-0.0789,226.585,0
2021-05-12,21.83,Rahu,Venus,5.5,1,3,5,0,3,0,0,27.831,0.9658,35.498,11.7873,48.923,1.2962,40.049,1.2289,77.413,0.6105,305.686,0.115,289.27,0.0177,17.201,0.0569,328.529,0.0228,272.606,-0.0069,46.561,-0.0138,28.517,-0.0783,226.561,0
2021-05-13,21.56,Rahu,Venus,4.5,2,4,6,0,3,0,0,28.797,0.9654,47.296,11.8155,50.186,1.2295,41.278,1.2286,78.024,0.6108,305.8,0.1125,289.287,0.0161,17.257,0.0568,328.551,0.0223,272.599,-0.0074,46.555,0.0008,28.44,-0.0772,226.555,0
2021-05-14,22.23,Rahu,Venus,3.0,3,5,7,0,3,0,0,29.762,0.965,59.143,11.8866,51.381,1.1618,42.506,1.2283,78.634,0.611,305.911,0.1099,289.302,0.0145,17.314,0.0566,328.574,0.0219,272.592,-0.0078,46.562,0.0122,28.363,-0.0757,226.562,0
2021-05-17,22.74,Rahu,Venus,5.5,6,8,10,0,3,0,0,32.655,0.9636,95.47,12.4183,54.555,0.9525,46.189,1.2273,80.468,0.6115,306.229,0.1021,289.338,0.0096,17.483,0.0561,328.637,0.0205,272.566,-0.0092,46.63,0.0215,28.147,-0.068,226.63,0
2021-05-18,22.22,Rahu,Venus,3.0,7,9,11,0,3,0,0,33.618,0.9631,108.033,12.7172,55.472,0.8806,47.417,1.2269,81.08,0.6117,306.33,0.0995,289.347,0.0079,17.539,0.0559,328.657,0.02,272.557,-0.0096,46.646,0.0091,28.08,-0.0645,226.646,0
2021-05-19,21.66,Rahu,Venus,3.0,8,10,12,0,3,0,0,34.581,0.9626,120.924,13.0756,56.316,0.8075,48.643,1.2266,81.691,0.6119,306.428,0.0968,289.354,0.0063,17.595,0.0557,328.677,0.0195,272.547,-0.01,46.65,-0.0003,28.018,-0.0607,226.65,0
2021-05-20,21.63,Rahu,Venus,3.0,9,11,13,0,3,0,0,35.544,0.9622,134.2,13.4825,57.086,0.7334,49.87,1.2262,82.303,0.612,306.524,0.0941,289.359,0.0047,17.65,0.0555,328.696,0.019,272.537,-0.0104,46.647,-0.0052,27.959,-0.0565,226.647,0
2021-05-21,21.68,Rahu,Venus,3.0,10,12,14,0,3,0,0,36.505,0.9617,147.899,13.9168,57.782,0.6581,51.096,1.2258,82.916,0.6122,306.616,0.0914,289.363,0.003,17.706,0.0553,328.715,0.0185,272.526,-0.0108,46.639,-0.0114,27.905,-0.052,226.639,0
2021-05-24,21.89,Rahu,Venus,3.0,13,15,18,0,3,0,0,39.389,0.9605,191.459,15.0193,59.411,0.4264,54.772,1.2248,84.753,0.6126,306.878,0.0831,289.365,-0.0018,17.871,0.0545,328.769,0.0171,272.492,-0.0121,46.591,-0.0109,27.771,-0.037,226.591,0
