Date,Close,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mars_Deg,Mars_Speed,Mercury_Deg,Mercury_Speed,Jupiter_Deg,Jupiter_Speed,Venus_Deg,Venus_Speed,Saturn_Deg,Saturn_Speed,Rahu_Deg,Rahu_Speed,Ketu_Deg
1999-03-11,6.0641069412231445,349.9609181390939,0.9990899889816383,267.02072869376286,12.109485145088884,221.8607021413829,0.08890663381275442,4.02602229922736,-0.09104809536996396,5.956676762977006,0.23781096469842236,20.996507354981475,1.2177666566947036,31.01429507096206,0.10685956618172424,140.74236679008308,-0.05295017063649194,320.7423667900831
1999-03-12,6.040989398956299,350.95978156729285,0.9986329830461372,279.2416099898766,12.345287242840248,221.94404267295633,0.07774254981259504,3.86277881131345,-0.23441427818342528,6.194708196440723,0.2382468659125065,22.213794554909104,1.2168041098798463,31.121605263421557,0.10775674796832169,140.68941768902152,-0.05294864059812488,320.6894176890215
1999-03-15,5.994757652282715,353.9535511336095,0.9971888711623131,317.7981372368367,13.432469845179089,222.1257259283907,0.04310436506578998,2.570992964984172,-0.6098473222044275,6.911234456506017,0.23939668885757825,25.859758449647256,1.2138080417674646,31.448758786130764,0.11031101852724189,140.53055211175825,-0.05296755326382411,320.53055211175825
1999-03-16,5.9639387130737305,354.9504857985194,0.9966745392906254,331.4386655332494,13.846691316885934,222.16289467719662,0.03120863877599436,1.9105653665048994,-0.7083229288361446,7.150798827733793,0.2397275465595112,27.07304866369111,1.212767710350801,31.55947463616399,0.11111757531489264,140.47757867027883,-0.05297941078841896,320.47757867027883
1999-03-17,6.118044853210449,355.9468970459888,0.996141843055771,345.48063544095453,14.228431285807549,222.1880915885787,0.01916379461497948,1.1600250204911606,-0.7897615810823359,7.390682195067149,0.2400350843999766,28.285287523737374,1.211705274982294,31.670987241505095,0.11190489486098305,140.42459374654007,-0.052989927154785545,320.42459374654004
1999-03-18,6.195096969604492,356.94276680134203,0.9955914735768805,359.87073973804854,14.536212775362273,222.20117745587595,0.006989745108445526,0.3372656856799499,-0.8525345957638469,7.630862736820552,0.2403221852199923,29.49645275334002,1.2106203563157054,31.78327893859269,0.11267591083638245,140.37160046223678,-0.05299558435486919,320.37160046223676
1999-03-19,6.13230562210083,357.93807796137736,0.9950245464209562,14.51630500543958,14.734342714016359,222.2020332582072,-0.005293491923214802,359.46153645806595,-0.8955765278490732,7.871321227455656,0.2405909663712207,30.70652151001532,1.2095120471049674,31.896334624377403,0.11343262846368389,140.3186050646549,-0.05299390938897764,320.3186050646549
1999-03-22,6.170970439910889,0.9204992692881603,0.9932281709617088,58.735830163254434,14.564134339809767,222.1302893815274,-0.04264623000810094,356.716307214193,-0.9053891750427738,8.59417647520383,0.24127818975571227,34.32988660848815,1.2060159110090256,32.239934428217815,0.11560405359520394,140.1596738835985,-0.05295606348254925,320.1596738835985
1999-03-23,6.062707424163818,1.9134157656310313,0.9925979362489369,73.17862207683511,14.311437904352339,222.08135486156468,-0.05523167663402326,355.8263388226364,-0.871766942670498,8.835547306772211,0.24145756137621777,35.53528869714175,1.2047809901846884,32.355880764401334,0.11628303903393249,140.10672385749066,-0.052944874835073624,320.1067238574907
1999-03-24,6.031774044036865,2.905695346669737,0.991954872406315,87.34508304107575,14.017480039075824,222.0198068810178,-0.0678715297668269,354.9780048892901,-0.8224676827425346,9.077083142939548,0.2416082797230738,36.739436981092005,1.2035084048867457,32.47249237430476,0.11693470588643338,140.053782064328,-0.052939871036648455,320.053782064328
1999-03-25,6.047237873077393,3.8973272559853522,0.9913034701168733,101.21079997047462,13.714690376723865,221.9455953508583,-0.08055682655561379,354.1859014767308,-0.7596914788667609,9.31875540955234,0.24173087445991817,37.942294559665406,1.2022000331707792,32.58974172578482,0.11755902198690055,140.00084185358594,-0.05294164308557308,320.00084185358594
1999-03-26,6.124571800231934,4.88830592495835,0.9906494529592896,114.77936838701852,13.426180046468197,221.85868001281418,-0.09327693059277734,353.4623341446517,-0.6857950538965015,9.56053698071426,0.24182755114300608,39.14382749754137,1.2008598161993629,32.70760219543596,0.11815764602501745,139.94789690339755,-0.05294905398768723,319.9478969033976
1999-03-29,6.294699192047119,7.85735477190863,0.9887290145357531,153.9495338437313,12.731593910969526,221.52149053415286,-0.13151547233092054,351.790582357083,-0.4205908199129793,10.286310028366382,0.24199355735091732,42.740208063788536,1.1966963352924138,33.06462129015218,0.1198271151808854,139.7889989506917,-0.05298286587709047,319.78899895069173
1999-03-30,6.178700923919678,8.84577855484638,0.988117682677664,166.58983266237402,12.552422006902471,221.38361101285867,-0.14423621151403881,351.4178391816201,-0.32462816094764796,10.528316216541013,0.24201527257163413,43.93619559996438,1.1952755277751186,33.18471126933594,0.12035035041879726,139.73601187979145,-0.052990664618789894,319.7360118797915
1999-03-31,6.085906982421875,9.83360019438107,0.9875251247007187,179.06021794551157,12.390990446201846,221.23303044866907,-0.15691450117177805,351.1416332534029,-0.227759171202666,10.770332348440236,0.24200887753735895,45.13075643070462,1.1938432882071608,33.30531772763619,0.12085998636613866,139.6830190320636,-0.05299430665750413,319.6830190320636
1999-04-01,6.078172206878662,10.820838830055349,0.9869518461570823,191.3765618165551,12.244057341632669,221.06980115903673,-0.16953039144492046,350.96218890990167,-0.13130248725832516,11.012313614363704,0.24194702410509777,46.3238798251719,1.192400815467583,33.42642739315425,0.12135649520911328,139.63002475311288,-0.05299356198797224,319.6300247531129
1999-04-05,6.225101947784424,14.764321191841317,0.9848253053117476,239.4448053954257,11.864443313546953,220.29220318846586,-0.21891264834126495,351.1802003204886,0.23278832366349514,11.980048301297119,0.2418457009567745,51.081787400040376,1.1865191707246674,33.915619605848484,0.12319646213824878,139.41810206902855,-0.05296388510477056,319.4181020690286
1999-04-06,6.16323709487915,15.748896450954184,0.9843239491178934,251.3053919448999,11.86604212070868,220.06730103620987,-0.23085638932413358,351.4547981127872,0.315790734748557,12.221851886235333,0.2417570358324609,52.267555673644715,1.1850137364720754,34.03902686452591,0.12361371424451353,139.36514226251313,-0.052956030246504714,319.36514226251313
1999-04-07,6.101372241973877,16.732973956789582,0.9838294830609153,263.19772434384436,11.92991460523808,219.83056262535368,-0.242579650338625,351.81056329492156,0.3951090561719432,12.463556739144376,0.24164809230165918,53.4518098782537,1.1834906740629825,34.16284155565914,0.12401128529629832,139.31218928099233,-0.052950396958644945,319.31218928099236
1999-04-08,6.16323709487915,17.71655936948378,0.9833394647838969,275.1897315627577,12.067007621959611,219.58222480062096,-0.25404933672751967,352.2437854808452,0.47070516053363937,12.705141888966219,0.2415175610211439,54.63453151426135,1.181948278419688,34.28704346995903,0.12438824767080929,139.25924047215045,-0.05294778924523986,319.25924047215045
1999-04-09,6.27923059463501,18.699656027549384,0.9828516709293001,287.35885024096024,12.285068753694576,219.3225584525328,-0.26523054770605786,352.75075569160845,0.5426164864865362,12.946585196139722,0.2413644122827128,55.815700504293495,1.180385095256457,34.41161161224001,0.1247439130596603,139.20629255394232,-0.05294866544203719,319.2062925539423
1999-04-12,6.325631618499756,21.64601376793435,0.9813794038349434,325.7421645979842,13.409752567954996,218.47884512197098,-0.29666624440821954,354.67834543946697,0.737369893383391,13.669831552625078,0.24076376831393329,59.34967083611598,1.1755580638164567,34.78729793938568,0.1256813587679976,139.04741890951502,-0.05297149685545603,319.04741890951505
1999-04-13,6.31789493560791,22.627144600873493,0.980878582122832,339.3895638982852,13.887788823834532,218.17731958492794,-0.306303849230404,355.4452009072055,0.7958272217370901,13.910474263709796,0.24051760860148216,60.524402419219044,1.1738995401228989,34.91311669901603,0.1259530372968979,138.99444196557067,-0.05298221627230824,318.9944419655707
1999-04-14,6.240568161010742,23.60777099845004,0.9803702036168886,353.515110585421,14.35775280862141,217.86640101125042,-0.31544446208737686,356.26903817591096,0.8513662675836838,14.150860679295377,0.24025151736772288,61.69746231799165,1.1722145676810503,35.03919860504199,0.1262079613167565,138.94145546617233,-0.05299000821703504,318.94145546617233
1999-04-15,6.511222362518311,24.587884932620746,0.9798532333819427,8.084152893363566,14.765128866504545,217.5466103917954,-0.3240404320646023,357.14703877241413,0.904187025884748,14.390972247838532,0.23996808659491933,62.868823260066165,1.170501296718319,35.16552844852206,0.12644897873591196,138.88846408783274,-0.05299148552587725,318.88846408783274
1999-04-16,6.716148853302002,25.567477072775976,0.9793259623405497,23.00552260111545,15.053583077927893,217.218514995389,-0.33204745334738567,358.07658498352674,0.9544902700392932,14.630792473538653,0.23966861959512833,64.0384551116091,1.1687556614473755,35.29209323806193,0.12667745696374375,138.83547525835027,-0.05298482520883928,318.83547525835024
1999-04-19,6.797348499298096,28.502989498119803,0.9776513634453997,68.33739980423405,14.912245315613488,216.1906356818924,-0.35220862224106936,1.1512775423094403,1.0922367435157638,15.348326144962853,0.23865103015132771,67.53658117648472,1.1632498717091317,35.67305162850497,0.12726275744329454,138.67658740745716,-0.05293976855967046,318.6765874074572
1999-04-20,6.689084053039551,29.480346341845742,0.9770550354153097,83.08948462412746,14.5760091083079,215.83568603006836,-0.35757387300072563,2.2647319500561123,1.1343798258959292,15.586784263312369,0.23825912912723557,68.69886162794637,1.1612997212709768,35.800390902551165,0.1274099294300284,138.62365238467115,-0.05293158636047605,318.6236523846711
1999-04-21,6.588551044464111,30.457098526998397,0.9764427778469006,97.46725030023482,14.172803471497163,215.47571966957716,-0.3622401019525412,3.419517841489983,1.174928400462308,15.82483563718476,0.2378379316182726,69.85916045234787,1.1592866165958835,35.92786322981634,0.1275293000134276,138.57072154221513,-0.052931432742322086,318.5707215422151
1999-04-22,6.704549312591553,31.433233150545284,0.9758210756981157,111.43016268596129,13.754076607671694,215.11144057189043,-0.3661975916392906,4.614123818424623,1.2140474683666085,16.062451865054236,0.2373895710112595,71.01741564405478,1.1572129845987331,36.05544143735989,0.12762249589932165,138.51778719428725,-0.05293824329639358,318.5177871942873
1999-04-23,6.619483947753906,32.408744545220486,0.9751975938537599,124.98354806857797,13.359052525645845,214.74356197203298,-0.3694376188013597,5.847199581050487,1.251893866020986,16.299607560061933,0.23691767003807832,72.1735689038833,1.1550835238277086,36.183100903378175,0.12769263795338281,138.4648436379816,-0.052949346176705527,318.46484363798163
1999-04-26,6.47255802154541,35.331589987781385,0.9733819626639442,163.6275770764889,12.489998205591235,213.62557232241844,-0.37478891611876236,9.765969965275522,1.359225102523506,17.008111501883185,0.23539416067842564,75.62890775486477,1.1484077368756724,36.56636257040955,0.12778666283733853,138.30594290600908,-0.052981484848513505,318.3059429060091
1999-04-27,6.677484035491943,36.30468623369346,0.9728097687704412,176.02324849729843,12.30916141662295,213.25056374495497,-0.3751042094921557,11.142325898745346,1.393362857985412,17.243238806022433,0.23485760028006766,76.77616446693324,1.1460980433192727,36.69414847895457,0.1277830500940276,138.25295885729554,-0.052985910803096496,318.25295885729554
